ts,device_id,orig_bytes,resp_bytes,duration,id.resp_h,id.resp_p,conn_state,label,attack_type
1537526555.067634,192.168.2.3,0.0,0.0,0.240256,93.184.216.34,80,SF,Benign,
1537526555.1911,192.168.2.3,0.0,0.0,0.243473,93.184.216.34,80,SF,Benign,
1537526555.324304,192.168.2.3,0.0,0.0,0.241452,93.184.216.34,80,SF,Benign,
1537526555.475699,192.168.2.3,43.0,111.0,0.015111,192.168.2.1,53,SF,Benign,
1537526555.518289,192.168.2.3,146.0,775.0,300.473354,52.216.169.171,80,SF,Benign,
1537526555.761251,192.168.2.3,48.0,48.0,0.191363,207.171.178.6,123,SF,Benign,
1537526555.777132,192.168.2.3,0.0,0.0,0.0,207.171.178.6,123,S0,Benign,
1537526561.403595,192.168.2.3,0.0,0.0,0.0,52.216.232.195,80,SH,Benign,
1537526565.777343,192.168.2.3,40.0,56.0,0.010534,192.168.2.1,53,SF,Benign,
1537526565.791923,192.168.2.3,157.0,371.0,0.237609,176.32.98.203,80,SF,Benign,
1537526567.343892,192.168.2.3,0.0,0.0,0.0,52.216.232.195,80,SH,Benign,
1537526579.205741,192.168.2.3,0.0,0.0,0.0,52.216.232.195,80,SH,Benign,
1537526602.923576,192.168.2.3,0.0,0.0,0.0,52.216.232.195,80,SH,Benign,
1537526619.48619,0.0.0.0,3000.0,0.0,60.311194,255.255.255.255,67,S0,Benign,
1537526650.363608,192.168.2.3,0.0,0.0,0.0,52.216.232.195,80,SH,Benign,
1537526660.473092,192.168.2.3,36.0,52.0,0.07036,192.168.2.1,53,SF,Benign,
1537526660.549141,192.168.2.3,894.0,3694.0,0.704134,54.239.28.161,443,RSTO,Benign,
1537526661.149014,192.168.2.3,830.0,69860.0,300.999316,54.239.28.161,443,RSTR,Benign,
1537526743.949201,192.168.2.3,53.0,0.0,0.161145,54.239.18.122,443,RSTR,Benign,
1537526743.949209,192.168.2.3,46.0,62.0,0.090451,192.168.2.1,53,SF,Benign,
1537526744.044156,192.168.2.3,10441.0,4865.0,37.194441,52.46.156.47,443,RSTR,Benign,
1537526748.06313,0.0.0.0,3000.0,0.0,60.058384,255.255.255.255,67,S0,Benign,
1537526812.468717,192.168.2.1,804.0,0.0,7.00092,224.0.0.251,5353,S0,Benign,
1537526812.468796,169.254.15.115,804.0,0.0,7.000914,224.0.0.251,5353,S0,Benign,
1537526812.468808,fe80::80e6:50ff:fe12:1464,804.0,0.0,7.000913,ff02::fb,5353,S0,Benign,
1537526834.423712,192.168.2.3,241.0,92.0,0.124834,54.239.27.11,443,OTH,Benign,
1537526855.544412,192.168.2.3,560.0,560.0,0.042858,192.168.2.1,0,OTH,Benign,
1537526855.590367,192.168.2.3,0.0,0.0,0.234474,93.184.216.34,80,SF,Benign,
1537526855.717935,192.168.2.3,0.0,0.0,0.235871,93.184.216.34,80,SF,Benign,
1537526855.842527,192.168.2.3,0.0,0.0,0.241316,93.184.216.34,80,SF,Benign,
1537526855.991636,192.168.2.3,43.0,111.0,0.01261,192.168.2.1,53,SF,Benign,
1537526856.010097,192.168.2.3,146.0,775.0,300.480957,52.216.226.224,80,SF,Benign,
1537526856.372405,192.168.2.3,36.0,68.0,0.010755,192.168.2.1,53,SF,Benign,
1537526856.378006,192.168.2.3,36.0,68.0,0.005238,192.168.2.1,53,SF,Benign,
1537526856.38528,192.168.2.3,0.0,0.0,0.0,207.171.178.6,123,S0,Benign,
1537526856.390804,192.168.2.3,0.0,0.0,0.0,207.171.178.6,123,S0,Benign,
1537526861.593398,192.168.2.3,0.0,0.0,0.0,52.216.169.171,80,SH,Benign,
1537526866.399568,192.168.2.3,40.0,56.0,0.014673,192.168.2.1,53,SF,Benign,
1537526866.399576,192.168.2.3,40.0,56.0,0.014781,192.168.2.1,53,SF,Benign,
1537526866.444665,192.168.2.3,135.0,238.0,0.231042,176.32.98.203,80,SF,Benign,
1537526866.450997,192.168.2.3,157.0,371.0,0.313423,176.32.98.203,80,SF,Benign,
1537526867.203493,192.168.2.3,0.0,0.0,0.0,52.216.169.171,80,SH,Benign,
1537526876.520512,0.0.0.0,3000.0,0.0,59.98897,255.255.255.255,67,S0,Benign,
1537526878.443493,192.168.2.3,0.0,0.0,0.0,52.216.169.171,80,SH,Benign,
1537526900.924959,192.168.2.3,0.0,0.0,0.0,52.216.169.171,80,SH,Benign,
1537526945.883623,192.168.2.3,0.0,0.0,0.0,52.216.169.171,80,SH,Benign,
1537527005.33105,0.0.0.0,3000.0,0.0,59.710171,255.255.255.255,67,S0,Benign,
1537527044.018863,192.168.2.3,46.0,62.0,0.011512,192.168.2.1,53,SF,Benign,
1537527044.032855,192.168.2.3,3690.0,4865.0,300.040156,52.46.129.41,443,SF,Benign,
1537527133.365473,0.0.0.0,3000.0,0.0,58.165319,255.255.255.255,67,S0,Benign,
1537527156.060606,192.168.2.3,560.0,560.0,0.030928,192.168.2.1,0,OTH,Benign,
1537527156.094867,192.168.2.3,0.0,0.0,0.259867,93.184.216.34,80,SF,Benign,
1537527156.237468,192.168.2.3,0.0,0.0,0.239399,93.184.216.34,80,SF,Benign,
1537527156.362022,192.168.2.3,0.0,0.0,0.356058,93.184.216.34,80,SF,Benign,
1537527156.490449,192.168.2.3,43.0,111.0,0.020922,192.168.2.1,53,SF,Benign,
1537527156.539532,192.168.2.3,146.0,775.0,300.443323,52.216.18.224,80,SF,Benign,
1537527156.876879,192.168.2.3,0.0,0.0,0.0,207.171.178.6,123,S0,Benign,
1537527156.90602,192.168.2.3,48.0,48.0,0.193791,207.171.178.6,123,SF,Benign,
1537527165.673453,192.168.2.3,0.0,0.0,0.0,52.216.226.224,80,SH,Benign,
1537527166.878203,192.168.2.3,40.0,56.0,0.01169,192.168.2.1,53,SF,Benign,
1537527166.892132,192.168.2.3,135.0,238.0,0.234884,72.21.214.79,80,SF,Benign,
1537527174.96674,192.168.2.3,0.0,0.0,0.0,52.216.226.224,80,SH,Benign,
1537527193.563473,192.168.2.3,0.0,0.0,0.0,52.216.226.224,80,SH,Benign,
1537527230.765866,192.168.2.3,0.0,0.0,0.0,52.216.226.224,80,SH,Benign,
1537527260.078392,0.0.0.0,3000.0,0.0,59.595124,255.255.255.255,67,S0,Benign,
1537527344.074317,192.168.2.3,46.0,62.0,0.011198,192.168.2.1,53,SF,Benign,
1537527344.087921,192.168.2.3,4789.0,4865.0,32.037565,52.94.228.52,443,RSTR,Benign,
1537527388.552324,0.0.0.0,3000.0,0.0,60.020988,255.255.255.255,67,S0,Benign,
1537527456.584409,192.168.2.3,560.0,560.0,0.017386,192.168.2.1,0,OTH,Benign,
1537527456.60872,192.168.2.3,0.0,0.0,0.234996,93.184.216.34,80,SF,Benign,
1537527456.728771,192.168.2.3,0.0,0.0,0.241617,93.184.216.34,80,SF,Benign,
1537527456.857666,192.168.2.3,0.0,0.0,0.240529,93.184.216.34,80,SF,Benign,
1537527456.983255,192.168.2.3,43.0,111.0,0.01485,192.168.2.1,53,SF,Benign,
1537527457.025997,192.168.2.3,146.0,775.0,300.441667,52.216.164.243,80,SF,Benign,
1537527457.328168,192.168.2.3,48.0,48.0,0.190131,207.171.178.6,123,SF,Benign,
1537527457.328176,192.168.2.3,48.0,48.0,0.257034,207.171.178.6,123,SF,Benign,
1537527465.71335,192.168.2.3,0.0,0.0,0.0,52.216.18.224,80,SH,Benign,
1537527474.523497,192.168.2.3,0.0,0.0,0.0,52.216.18.224,80,SH,Benign,
1537527492.163537,192.168.2.3,0.0,0.0,0.0,52.216.18.224,80,SH,Benign,
1537527517.244246,0.0.0.0,3000.0,0.0,59.919783,255.255.255.255,67,S0,Benign,
1537527527.483488,192.168.2.3,0.0,0.0,0.0,52.216.18.224,80,SH,Benign,
1537527644.041276,192.168.2.3,46.0,62.0,0.013698,192.168.2.1,53,SF,Benign,
1537527644.05696,192.168.2.3,6831.0,4865.0,8.758488,54.239.19.125,443,S3,Benign,
1537527645.36387,0.0.0.0,3000.0,0.0,59.695859,255.255.255.255,67,S0,Benign,
1537527722.438483,192.168.2.1,804.0,0.0,7.003134,224.0.0.251,5353,S0,Benign,
1537527722.438552,fe80::80e6:50ff:fe12:1464,804.0,0.0,7.003287,ff02::fb,5353,S0,Benign,
1537527722.438575,169.254.15.115,804.0,0.0,7.003325,224.0.0.251,5353,S0,Benign,
1537527757.075334,192.168.2.3,560.0,560.0,0.011492,192.168.2.1,0,OTH,Benign,
1537527757.09609,192.168.2.3,0.0,0.0,0.241904,93.184.216.34,80,SF,Benign,
1537527757.218339,192.168.2.3,0.0,0.0,0.245477,93.184.216.34,80,SF,Benign,
1537527757.340172,192.168.2.3,0.0,0.0,0.244816,93.184.216.34,80,SF,Benign,
1537527757.467672,192.168.2.3,43.0,111.0,0.012385,192.168.2.1,53,SF,Benign,
1537527757.502167,192.168.2.3,146.0,775.0,300.463883,52.216.65.224,80,SF,Benign,
1537527757.813027,192.168.2.3,36.0,68.0,0.011188,192.168.2.1,53,SF,Benign,
1537527757.829388,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537527757.829669,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537527763.232123,192.168.2.3,0.0,0.0,0.0,52.216.164.243,80,SH,Benign,
1537527767.516248,192.168.2.3,259.0,110.0,0.115086,205.251.243.55,443,OTH,Benign,
1537527767.830604,192.168.2.3,40.0,56.0,0.01397,192.168.2.1,53,SF,Benign,
1537527767.848125,192.168.2.3,135.0,238.0,0.240893,176.32.98.203,80,SF,Benign,
1537527767.864266,192.168.2.3,157.0,371.0,0.252087,176.32.98.203,80,SF,Benign,
1537527769.002177,192.168.2.3,0.0,0.0,0.0,52.216.164.243,80,SH,Benign,
1537527773.708936,0.0.0.0,3000.0,0.0,58.826916,255.255.255.255,67,S0,Benign,
1537527780.562645,192.168.2.3,0.0,0.0,0.0,52.216.164.243,80,SH,Benign,
1537527803.642019,192.168.2.3,0.0,0.0,0.0,52.216.164.243,80,SH,Benign,
1537527845.281322,192.168.2.1,0.0,0.0,0.0,224.0.0.251,5353,S0,Benign,
1537527845.281394,169.254.15.115,0.0,0.0,0.0,224.0.0.251,5353,S0,Benign,
1537527845.281406,fe80::80e6:50ff:fe12:1464,0.0,0.0,0.0,ff02::fb,5353,S0,Benign,
1537527849.882105,192.168.2.3,0.0,0.0,0.0,52.216.164.243,80,SH,Benign,
1537527900.934989,0.0.0.0,3000.0,0.0,60.670787,255.255.255.255,67,S0,Benign,
1537528029.813715,0.0.0.0,3000.0,0.0,60.233848,255.255.255.255,67,S0,Benign,
1537528057.562056,192.168.2.3,560.0,560.0,0.014213,192.168.2.1,0,OTH,Benign,
1537528057.580183,192.168.2.3,0.0,0.0,0.240411,93.184.216.34,80,SF,Benign,
1537528057.69925,192.168.2.3,0.0,0.0,0.246368,93.184.216.34,80,SF,Benign,
1537528057.830188,192.168.2.3,0.0,0.0,0.248071,93.184.216.34,80,SF,Benign,
1537528057.972115,192.168.2.3,43.0,111.0,0.013631,192.168.2.1,53,SF,Benign,
1537528057.989788,192.168.2.3,146.0,775.0,300.533946,52.216.169.107,80,SF,Benign,
1537528058.226964,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537528058.231616,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537528063.731845,192.168.2.3,0.0,0.0,0.0,52.216.65.224,80,SH,Benign,
1537528068.229992,192.168.2.3,40.0,56.0,0.011098,192.168.2.1,53,SF,Benign,
1537528068.23,192.168.2.3,40.0,56.0,0.011173,192.168.2.1,53,SF,Benign,
1537528068.246672,192.168.2.3,157.0,371.0,0.288113,52.94.241.86,80,SF,Benign,
1537528068.246679,192.168.2.3,135.0,238.0,0.275087,52.94.241.86,80,SF,Benign,
1537528069.501838,192.168.2.3,0.0,0.0,0.0,52.216.65.224,80,SH,Benign,
1537528081.042334,192.168.2.3,0.0,0.0,0.0,52.216.65.224,80,SH,Benign,
1537528104.121687,192.168.2.3,0.0,0.0,0.0,52.216.65.224,80,SH,Benign,
1537528134.681029,192.168.2.3,241.0,92.0,0.162787,54.239.27.11,443,OTH,Benign,
1537528144.091003,192.168.2.3,46.0,62.0,0.018503,192.168.2.1,53,SF,Benign,
1537528144.099874,192.168.2.3,53.0,0.0,0.116098,54.239.19.125,443,RSTR,Benign,
1537528144.111849,192.168.2.3,6164.0,4865.0,300.108955,52.46.129.41,443,SF,Benign,
1537528150.361877,192.168.2.3,0.0,0.0,0.0,52.216.65.224,80,SH,Benign,
1537528158.558243,0.0.0.0,3000.0,0.0,59.204685,255.255.255.255,67,S0,Benign,
1537528286.279634,0.0.0.0,3000.0,0.0,59.994427,255.255.255.255,67,S0,Benign,
1537528358.054782,192.168.2.3,560.0,560.0,0.014001,192.168.2.1,0,OTH,Benign,
1537528358.072042,192.168.2.3,0.0,0.0,0.305297,93.184.216.34,80,SF,Benign,
1537528358.256305,192.168.2.3,0.0,0.0,0.244991,93.184.216.34,80,SF,Benign,
1537528358.396647,192.168.2.3,0.0,0.0,0.24192,93.184.216.34,80,SF,Benign,
1537528358.523145,192.168.2.3,43.0,111.0,0.01339,192.168.2.1,53,SF,Benign,
1537528358.539441,192.168.2.3,146.0,775.0,300.474278,52.216.228.224,80,SF,Benign,
1537528358.791001,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537528358.792597,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537528364.131336,192.168.2.3,0.0,0.0,0.0,52.216.169.107,80,SH,Benign,
1537528368.791383,192.168.2.3,40.0,56.0,0.050688,192.168.2.1,53,SF,Benign,
1537528368.79444,192.168.2.3,40.0,56.0,0.047712,192.168.2.1,53,SF,Benign,
1537528368.849627,192.168.2.3,135.0,238.0,0.243804,72.21.214.79,80,SF,Benign,
1537528368.850869,192.168.2.3,157.0,371.0,0.234644,72.21.214.79,80,SF,Benign,
1537528369.741693,192.168.2.3,0.0,0.0,0.0,52.216.169.107,80,SH,Benign,
1537528380.963074,192.168.2.3,0.0,0.0,0.0,52.216.169.107,80,SH,Benign,
1537528403.401705,192.168.2.3,0.0,0.0,0.0,52.216.169.107,80,SH,Benign,
1537528414.854399,0.0.0.0,3000.0,0.0,59.327649,255.255.255.255,67,S0,Benign,
1537528444.220804,192.168.2.3,46.0,62.0,0.018964,192.168.2.1,53,SF,Benign,
1537528444.249987,192.168.2.3,4773.0,4865.0,27.78672,52.46.133.39,443,RSTR,Benign,
1537528448.281154,192.168.2.3,0.0,0.0,0.0,52.216.169.107,80,SH,Benign,
1537528542.602513,0.0.0.0,3000.0,0.0,59.1462,255.255.255.255,67,S0,Benign,
1537528622.398163,192.168.2.1,804.0,0.0,7.007161,224.0.0.251,5353,S0,Benign,
1537528622.398225,169.254.15.115,804.0,0.0,7.00717,224.0.0.251,5353,S0,Benign,
1537528622.398233,fe80::80e6:50ff:fe12:1464,804.0,0.0,7.007171,ff02::fb,5353,S0,Benign,
1537528658.616323,192.168.2.3,560.0,560.0,0.018164,192.168.2.1,0,OTH,Benign,
1537528658.642888,192.168.2.3,0.0,0.0,0.234259,93.184.216.34,80,SF,Benign,
1537528658.763109,192.168.2.3,0.0,0.0,0.239786,93.184.216.34,80,SF,Benign,
1537528658.885097,192.168.2.3,0.0,0.0,0.241885,93.184.216.34,80,SF,Benign,
1537528659.013725,192.168.2.3,43.0,111.0,0.023676,192.168.2.1,53,SF,Benign,
1537528659.063555,192.168.2.3,146.0,775.0,300.426372,54.231.82.82,80,SF,Benign,
1537528659.355735,192.168.2.3,36.0,68.0,0.011557,192.168.2.1,53,SF,Benign,
1537528659.364235,192.168.2.3,36.0,68.0,0.003121,192.168.2.1,53,SF,Benign,
1537528659.369172,192.168.2.3,0.0,0.0,0.0,207.171.178.6,123,S0,Benign,
1537528659.369759,192.168.2.3,0.0,0.0,0.0,207.171.178.6,123,S0,Benign,
1537528664.465283,192.168.2.3,0.0,0.0,0.0,52.216.228.224,80,SH,Benign,
1537528669.394927,192.168.2.3,40.0,56.0,0.012283,192.168.2.1,53,SF,Benign,
1537528669.396872,192.168.2.3,40.0,56.0,0.010412,192.168.2.1,53,SF,Benign,
1537528669.433638,192.168.2.3,135.0,238.0,0.235654,176.32.98.203,80,SF,Benign,
1537528669.439693,192.168.2.3,157.0,371.0,0.246422,176.32.98.203,80,SF,Benign,
1537528669.774347,0.0.0.0,3000.0,0.0,58.111737,255.255.255.255,67,S0,Benign,
1537528669.924307,192.168.2.3,0.0,0.0,0.0,52.216.228.224,80,SH,Benign,
1537528680.847925,192.168.2.3,0.0,0.0,0.0,52.216.228.224,80,SH,Benign,
1537528702.681554,192.168.2.3,0.0,0.0,0.0,52.216.228.224,80,SH,Benign,
1537528746.367202,192.168.2.3,0.0,0.0,0.0,52.216.228.224,80,SH,Benign,
1537528796.142456,0.0.0.0,3000.0,0.0,59.843658,255.255.255.255,67,S0,Benign,
1537528844.230819,192.168.2.3,46.0,62.0,0.012046,192.168.2.1,53,SF,Benign,
1537528844.250807,192.168.2.3,5983.0,4865.0,58.276957,54.239.31.37,443,RSTR,Benign,
1537528924.233252,0.0.0.0,3000.0,0.0,60.43871,255.255.255.255,67,S0,Benign,
1537528959.102836,192.168.2.3,560.0,560.0,0.009561,192.168.2.1,0,OTH,Benign,
1537528959.120908,192.168.2.3,0.0,0.0,0.238507,93.184.216.34,80,SF,Benign,
1537528959.240236,192.168.2.3,0.0,0.0,0.241418,93.184.216.34,80,SF,Benign,
1537528959.363679,192.168.2.3,0.0,0.0,0.234004,93.184.216.34,80,SF,Benign,
1537528959.490589,192.168.2.3,43.0,111.0,0.01082,192.168.2.1,53,SF,Benign,
1537528959.503689,192.168.2.3,146.0,775.0,300.486431,54.231.50.91,80,SF,Benign,
1537528959.749092,192.168.2.3,48.0,48.0,0.189072,207.171.178.6,123,SF,Benign,
1537528959.752357,192.168.2.3,0.0,0.0,0.0,207.171.178.6,123,S0,Benign,
1537528965.251394,192.168.2.3,0.0,0.0,0.0,54.231.82.82,80,SH,Benign,
1537528969.753676,192.168.2.3,40.0,56.0,0.010317,192.168.2.1,53,SF,Benign,
1537528969.765951,192.168.2.3,157.0,371.0,0.234174,72.21.214.79,80,SF,Benign,
1537528971.021264,192.168.2.3,0.0,0.0,0.0,54.231.82.82,80,SH,Benign,
1537528982.561583,192.168.2.3,0.0,0.0,0.0,54.231.82.82,80,SH,Benign,
1537529005.650523,192.168.2.3,0.0,0.0,0.0,54.231.82.82,80,SH,Benign,
1537529051.801433,192.168.2.3,0.0,0.0,0.0,54.231.82.82,80,SH,Benign,
1537529053.258204,0.0.0.0,3000.0,0.0,59.759115,255.255.255.255,67,S0,Benign,
1537529181.197319,0.0.0.0,3000.0,0.0,59.425532,255.255.255.255,67,S0,Benign,
1537529244.152732,192.168.2.3,46.0,62.0,0.010992,192.168.2.1,53,SF,Benign,
1537529244.183015,192.168.2.3,3669.0,4865.0,63.445547,54.239.18.122,443,RSTR,Benign,
1537529259.585828,192.168.2.3,560.0,560.0,0.015335,192.168.2.1,0,OTH,Benign,
1537529259.604009,192.168.2.3,0.0,0.0,0.239427,93.184.216.34,80,SF,Benign,
1537529259.739245,192.168.2.3,0.0,0.0,0.240395,93.184.216.34,80,SF,Benign,
1537529259.861203,192.168.2.3,0.0,0.0,0.242201,93.184.216.34,80,SF,Benign,
1537529259.990684,192.168.2.3,43.0,111.0,0.03056,192.168.2.1,53,SF,Benign,
1537529260.025321,192.168.2.3,146.0,775.0,300.490513,52.216.132.195,80,SF,Benign,
1537529260.385699,192.168.2.3,48.0,48.0,0.187485,207.171.178.6,123,SF,Benign,
1537529260.388415,192.168.2.3,48.0,48.0,0.190066,207.171.178.6,123,SF,Benign,
1537529265.601151,192.168.2.3,0.0,0.0,0.0,54.231.50.91,80,SH,Benign,
1537529271.221206,192.168.2.3,0.0,0.0,0.0,54.231.50.91,80,SH,Benign,
1537529282.441338,192.168.2.3,0.0,0.0,0.0,54.231.50.91,80,SH,Benign,
1537529304.921136,192.168.2.3,0.0,0.0,0.0,54.231.50.91,80,SH,Benign,
1537529308.999572,0.0.0.0,3000.0,0.0,60.110865,255.255.255.255,67,S0,Benign,
1537529349.882969,192.168.2.3,0.0,0.0,0.0,54.231.50.91,80,SH,Benign,
1537529395.207996,192.168.2.3,259.0,110.0,0.117275,205.251.243.55,443,OTH,Benign,
1537529437.360807,0.0.0.0,3000.0,0.0,59.46025,255.255.255.255,67,S0,Benign,
1537529516.381906,192.168.2.1,1087.0,0.0,7.007755,224.0.0.251,5353,S0,Benign,
1537529516.38199,169.254.15.115,1216.0,0.0,7.007896,224.0.0.251,5353,S0,Benign,
1537529516.38201,fe80::80e6:50ff:fe12:1464,1087.0,0.0,7.007733,ff02::fb,5353,S0,Benign,
1537529560.081935,192.168.2.3,560.0,560.0,0.015422,192.168.2.1,0,OTH,Benign,
1537529560.100607,192.168.2.3,0.0,0.0,0.259527,93.184.216.34,80,SF,Benign,
1537529560.228883,192.168.2.3,0.0,0.0,0.252768,93.184.216.34,80,SF,Benign,
1537529560.37347,192.168.2.3,0.0,0.0,0.245769,93.184.216.34,80,SF,Benign,
1537529560.515391,192.168.2.3,43.0,111.0,0.014092,192.168.2.1,53,SF,Benign,
1537529560.555156,192.168.2.3,146.0,775.0,23.416857,52.216.64.112,80,S3,Benign,
1537529560.815744,192.168.2.3,36.0,68.0,0.018744,192.168.2.1,53,SF,Benign,
1537529560.829392,192.168.2.3,36.0,68.0,0.005166,192.168.2.1,53,SF,Benign,
1537529560.857562,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537529560.858831,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537529565.273263,0.0.0.0,3000.0,0.0,59.346187,255.255.255.255,67,S0,Benign,
1537529566.120985,192.168.2.3,0.0,0.0,0.0,52.216.132.195,80,SH,Benign,
1537529570.845617,192.168.2.3,40.0,56.0,0.011302,192.168.2.1,53,SF,Benign,
1537529570.887571,192.168.2.3,135.0,238.0,0.241575,72.21.214.79,80,SF,Benign,
1537529570.894515,192.168.2.3,157.0,371.0,0.242519,72.21.214.79,80,SF,Benign,
1537529571.743863,192.168.2.3,0.0,0.0,0.0,52.216.132.195,80,SH,Benign,
1537529582.961087,192.168.2.3,0.0,0.0,0.0,52.216.132.195,80,SH,Benign,
1537529600.038745,192.168.2.3,241.0,92.0,0.120302,54.239.27.11,443,OTH,Benign,
1537529605.401889,192.168.2.3,0.0,0.0,0.0,52.216.132.195,80,SH,Benign,
1537529650.364397,192.168.2.3,0.0,0.0,0.0,52.216.132.195,80,SH,Benign,
1537529693.068001,0.0.0.0,3000.0,0.0,58.570407,255.255.255.255,67,S0,Benign,
1537529820.537302,0.0.0.0,6603.0,0.0,188.26218,255.255.255.255,67,S0,Benign,
1537529902.974272,::,0.0,0.0,0.0,ff02::1:ff27:561e,136,OTH,Benign,
1537529902.996063,::,40.0,0.0,0.914822,ff02::16,0,OTH,Benign,
1537529903.588467,192.168.2.3,0.0,600.0,0.008004,192.168.2.1,67,SHR,Benign,
1537529903.813872,192.168.2.3,1176.0,0.0,3.817188,224.0.0.251,5353,S0,Benign,
1537529903.970947,fe80::4eef:c0ff:fe27:561e,80.0,0.0,28.470004,ff02::16,0,OTH,Benign,
1537529903.972746,fe80::4eef:c0ff:fe27:561e,24.0,0.0,8.018167,ff02::2,134,OTH,Benign,
1537529904.104193,192.168.2.3,43.0,111.0,0.012546,192.168.2.1,53,SF,Benign,
1537529904.109358,192.168.2.3,40.0,104.0,0.010488,192.168.2.1,53,SF,Benign,
1537529904.12752,192.168.2.3,36.0,68.0,0.000877,192.168.2.1,53,SF,Benign,
1537529904.127528,192.168.2.3,40.0,56.0,0.116093,192.168.2.1,53,SF,Benign,
1537529904.12763,192.168.2.3,48.0,48.0,0.01111,78.108.102.237,123,SF,Benign,
1537529904.130473,192.168.2.3,48.0,48.0,0.012144,78.108.102.237,123,SF,Benign,
1537529904.130785,192.168.2.3,438.0,1550.0,300.424791,52.216.96.171,80,SF,Benign,
1537529904.131859,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537529904.140673,192.168.2.3,560.0,560.0,0.022224,192.168.2.1,0,OTH,Benign,
1537529904.17256,192.168.2.3,47.0,111.0,0.011365,192.168.2.1,53,SF,Benign,
1537529904.189785,192.168.2.3,0.0,0.0,0.03208,13.32.118.117,80,SF,Benign,
1537529904.193038,192.168.2.3,38.0,54.0,0.125901,192.168.2.1,53,SF,Benign,
1537529904.248536,192.168.2.3,135.0,238.0,0.230564,176.32.98.203,80,SF,Benign,
1537529904.283055,192.168.2.3,37.0,53.0,0.010835,192.168.2.1,53,SF,Benign,
1537529904.300093,192.168.2.3,3476.0,5452.0,1.243981,54.239.27.11,443,S1,Benign,
1537529904.3237,192.168.2.3,454656.0,203543.0,11851.214389,52.94.240.174,443,S3,Benign,
1537529904.480501,192.168.2.3,0.0,0.0,0.0,72.21.192.213,123,S0,Benign,
1537529904.536084,192.168.2.3,37.0,53.0,0.017181,192.168.2.1,53,SF,Benign,
1537529904.582075,192.168.2.3,2715.0,3769.0,2.223281,72.21.195.82,443,SF,Benign,
1537529914.137366,192.168.2.3,157.0,371.0,0.243467,176.32.98.203,80,SF,Benign,
1537529916.267469,192.168.2.3,64.0,128.0,0.016538,192.168.2.1,53,SF,Benign,
1537529916.287343,192.168.2.3,829.0,5896.0,120.393625,13.32.99.123,443,S3,Benign,
1537529931.410512,192.168.2.3,38.0,87.0,0.013589,192.168.2.1,53,SF,Benign,
1537529931.431088,192.168.2.3,529.0,170.0,0.083062,104.199.64.136,80,SF,Benign,
1537529931.917242,192.168.2.3,1738.0,0.0,15.755765,224.0.0.251,5353,S0,Benign,
1537529931.919289,fe80::4eef:c0ff:fe27:561e,844.0,0.0,15.753725,ff02::fb,5353,S0,Benign,
1537529933.772066,192.168.2.3,48.0,64.0,0.011973,192.168.2.1,53,SF,Benign,
1537529933.787038,192.168.2.3,2708.0,5463.0,64.591999,176.32.101.46,443,RSTR,Benign,
1537529934.824874,192.168.2.3,40.0,56.0,0.044247,192.168.2.1,53,SF,Benign,
1537529934.872022,192.168.2.3,2868.0,4972.0,149.162362,52.46.133.19,443,RSTR,Benign,
1537529936.212497,192.168.2.3,41.0,57.0,0.014861,192.168.2.1,53,SF,Benign,
1537529936.236759,192.168.2.3,1076.0,5760.0,37.038438,52.119.168.148,443,RSTR,Benign,
1537529936.909035,192.168.2.3,44.0,82.0,0.055597,192.168.2.1,53,SF,Benign,
1537529936.967505,192.168.2.3,7380.0,5013.0,63.75835,176.32.99.246,443,RSTR,Benign,
1537529938.078905,192.168.2.3,1042.0,5861.0,36.257362,52.119.168.148,443,RSTR,Benign,
1537529938.322162,192.168.2.3,1149.0,5729.0,36.634307,52.119.168.148,443,RSTR,Benign,
1537529938.386451,192.168.2.3,1104.0,5870.0,36.587444,52.119.168.148,443,RSTR,Benign,
1537529954.292359,192.168.2.3,36.0,143.0,0.024604,192.168.2.1,53,SF,Benign,
1537529954.337652,192.168.2.3,348.0,958.0,29.93652,13.32.99.94,80,SF,Benign,
1537529954.449652,192.168.2.3,523.0,170.0,0.097178,104.199.64.136,80,SF,Benign,
1537529954.754871,192.168.2.3,191.0,189440.0,120.115379,13.32.99.94,80,S3,Benign,
1537529954.805998,192.168.2.3,32.0,48.0,0.027006,192.168.2.1,53,SF,Benign,
1537529954.836422,192.168.2.3,1642.0,5379.0,163.563015,54.239.26.244,443,RSTR,Benign,
1537529955.607167,192.168.2.3,46.0,62.0,0.011705,192.168.2.1,53,SF,Benign,
1537529955.624206,192.168.2.3,213789.0,5663.0,244.752221,52.46.129.41,443,SF,Benign,
